id,name,latitude,longitude,free_bikes,empty_slots
9c0de696170169c26100b598219df4e9,UBC Bookstore,49.265207,-123.250139,5,7
9c1397c06e07bf74fc049f1a0872eea0,Balaclava & Broadway,49.264483,-123.173926,8,7
9d3123425823420514b8ad410074f02d,Expo & Carrall,49.278004,-123.105664,7,8
9ec4163496363b31ab475cb851b57b21,Beach & Seymour,49.273568,-123.129935,9,9
9ee3bc9e836768e3e04e4f3328dae03b,27th & Main,49.247204,-123.101549,12,9
9f63cebac9073eac3e90be2b9a91b02b,Stanley Park - Second Beach North,49.29534,-123.150433,5,11
a21f40838346e300063bdda3c5c04105,Keith & 6th,49.265005,-123.079481,15,13
a25947c94149b3aeb93f6e970d63fffc,Jericho Beach,49.271221,-123.191133,12,14
a59924f0ff3fb481a7bd8a5e9c36858f,Point Grey & Bayswater,49.271044,-123.170661,11,5
a6455af6b689bcbad07ae2c8a3419b50,7th & Woodland,49.264251,-123.073853,0,12
a6aec7b8c25da4c02829cd7839b8933d,Aquatic Centre,49.27821,-123.136972,15,25
aa1cbf97abc3cd50515bc54633a9bb2a,Cordova & Granville,49.2856698,-123.1125432,0,17
aa704bfba40286bd0661b64d1f75e778,Vanier Park,49.275717,-123.142564,11,16
abfaf72456a4828a22f5bf60d3a80777,Trafalgar & Broadway,49.264326,-123.164725,6,10
ac3b8198f03754a0afb8b6ed6d220cdd,Napier & Commercial,49.274881,-123.069323,4,10
ace20c241ee38643c9060f290b215b9d,7th & Laurel,49.265071,-123.123864,1,12
ae69aeab748d02e5a7d89da28a1a8511,Science World,49.273691,-123.102232,7,9
aed214941445e0345aa3254805a9e8b8,Pender & Victoria,49.280197,-123.065859,3,13
afacb2133f2462aba7748cc21b71c788,Cypress & 16th,49.25741,-123.148531,2,9
b07d513f87897cff7319a0e59d7e567c,Spyglass & Seawall,49.270877,-123.115103,3,11
b10d422b045805f1c350c47c983381e8,Keefer & Hawks,49.279235,-123.087528,7,9
b26f83e904f3a778466ebcd763b7316a,29th & Cambie,49.245135,-123.116098,12,8
b2c6aaf2b4fa8937bfe3941c038683aa,Victoria & 10th,49.261188,-123.066009,0,0
b307709b305dd04328fbbf2c6db86419,Commercial & Adanac,49.277436,-123.070427,4,12
b30ed0719dd281867a4d39779c78b58a,Columbia & 14th,49.258902,-123.109596,3,9
b3bb9f58d3530d33a1a09b6be9e973e0,Dunsmuir & Richards,49.282214,-123.114101,3,7
b428c0e64d9b9fdb3bf8e85c95ffdf6b,Campbell & Hastings,49.280852,-123.084746,12,2
b530d04d393d71cffb8b8b07f4a82380,Franklin & Nanaimo,49.282087,-123.056909,2,18
b562f08327af465e4531e20226789489,Charles & Commercial,49.273103,-123.069892,11,11
b7683a86874e6300fd89f4cc0b075f57,Beatty & Nelson,49.275679,-123.116963,12,0
b7dd37a7dd668d6d10024b7f18acc438,Trimble & 8th,49.2658,-123.20596,8,12
b9ab6ce009eda6006ade1d7568d9db9c,David Lam Park,49.270905,-123.126006,5,12
b9baf685b7053de899bf3467f61c2781,Burrard & 4th,49.267859,-123.145782,15,1
b9fd847d53fe45658fee4c46e7f562b8,Cypress & Cornwall,49.272827,-123.147744,14,6
bb0847559ce71c93d8215c0997ea2811,Keefer & Princess,49.279369,-123.091241,2,11
be14efdc86dedd6a8cd338e78ab4e7c7,Bidwell & Burnaby,49.28526,-123.141809,5,20
bede4b24dae115d4cd43d2e6cc9812cb,11th & Kingsway,49.261122,-123.097571,1,12
bf8408067b0e0c963f3ff526977bcef3,Pender & Burrard,49.287097,-123.118551,16,10
bf96df77771ef0ed710d8e0e67917f45,Columbia & 1st,49.269969,-123.109623,18,6
c2a9c5d0e4578b928554c86f3d2c1162,Melville & Bute,49.287782,-123.12395,7,7
c2be5403b1c101e8032cf6696457200e,Anderson & 2nd,49.269361,-123.13782,10,17
c2f4e05c01ea0d27934ac7dbc50cbd0c,5th & Main,49.266456,-123.100324,10,9
c448b73d92f7f8e1daafb3b9c5fbe6a6,Alexander & Dunlevy,49.284062,-123.095097,6,7
c47a1f62ea461ce1c9f3e2478c657df6,13th & St George,49.258817,-123.092797,2,13
c52e51e3288a00993bdf892fdc2c2c2c,Commercial & Pandora,49.283236,-123.070443,10,6
c64ee19c62a363019ddbaedf71df2882,Grandview & Commercial,49.263746,-123.069892,1,14
c7b5bec0b2f4ab9a2d3f9d837725620c,Expo & Smithe,49.276115,-123.114496,12,2
c81f75a80312c51ceaef1304beac1990,Cypress & 14th,49.25919,-123.148268,5,7
c90ac84be9adfa8c4bbd0c1ce789ec3a,Brock Commons,49.269172,-123.25279,13,9
c924f6a41b130fad49cfae47271314bc,Beach & Broughton,49.281301,-123.139108,15,7
cadc004f0903ef45e898032143c0832f,Arbutus Greenway & 14th,49.258924,-123.152591,8,12
cb6fddfdac7d350d25be475c7ab9e05a,Alexander & Main,49.284157,-123.099917,9,9
cc2084e365f6f230fe26bae0b6867775,Hornby & Drake,49.277178,-123.13,13,9
cc25ae4f093b33ba0afd1dbc0dd20324,Highbury & 8th,49.265442,-123.187738,7,12
cde61c70e5556ee2fe3ceb9d958b6482,Pharmaceutical Sciences,49.26262,-123.2431,5,18
ce5dccf5a0f190bb4567a2fd93e7971e,Haro & Denman,49.290587,-123.13625,19,1
d02e2eaafda91425eddd24d8acd328ab,Windsor & 14th,49.257985,-123.083366,12,1
d0782213f003ce9eb276fbceff44f1f4,Prince Edward & 16th,49.256694,-123.096579,4,10
d085c6749a32517e1fb0d070e4128402,Cardero & Davie,49.285512,-123.1384,15,0
d1c9556d92f329703229fb3e33899a3b,Stamps Landing,49.26893,-123.11813,10,4
d2244f1a81d317c76cabd65e81250835,Marinaside & Davie,49.273471,-123.118016,12,10
d3aaff4414a8c3fd5480c470f77ff68a,Adanac & McLean,49.277665,-123.073653,18,4
d4afc7056df9fad360ed00e59cd4368e,Bute & Davie,49.282055,-123.133045,7,11
d67640af1b3b3b3ce47169dbc9182470,Victoria & 4th,49.266725,-123.065925,5,11
d8c4fe5e09b6f010fbaa85cc7302d66b,Heather & 29th,49.245535,-123.120496,0,22
d91964be5355206abc053e5bb28f927f,McNicoll & Arbutus,49.276292,-123.150592,7,23
db1e56a71a3279f51301d732ee5a055b,IK Barber Learning Centre,49.267561,-123.252261,5,15
db51c556fe50ec1deefbc9697c70cb51,Granville Island,49.27029,-123.135025,4,27
dcf3d5c9f1b3a46f0ef2eb2247931f89,6th & Prince Edward,49.265242,-123.095577,8,8
df5ab349a7a85d4b10da4cc3ec65c607,Broughton & Davie,49.283749,-123.136133,1,19
e02dd224b0177c65418bcb3f72d2f77d,Adanac & Lakewood,49.27751,-123.061429,4,16
e0318460138ffbf4692005d5b5a9f900,Cypress & 10th,49.262944,-123.148109,2,12
e0f30136c6ec6330f93d6c2c8463a0f4,Thunderbird Parkade,49.261655,-123.241924,9,9
e12234b6f1299d178f34bffaca92f043,Burrard Station (Melville & Dunsmuir),49.285871,-123.12105,1,27
e1432b72df561a1df34290679ec9c773,22nd & Cambie,49.251358,-123.115637,3,10
e1ff428dadc7c32141b9d89a7b56728a,Glen & Broadway,49.262242,-123.081459,13,5
e3d32ad772a5898c3b96c4d23d2cd542,Stanley Park - Totem Poles,49.298657,-123.121176,10,9
e75e83499d3fa2e174dc2a8ffd238119,Davie & Beach,49.287528,-123.142139,28,1
e7bf01431a6982f032996ad50a9e5bd7,Pender & Gore,49.280284,-123.097052,6,8
e9b37f2d9b7b2e2e3ade73f13acb69b2,Richards & Davie,49.275683,-123.124388,5,9
e9c4bd1fffbb1e5b058b8ea15f7307f6,Pender & Commercial,49.280332,-123.070068,6,10
ea9485fcdce0611243474d000e4ad248,18th & Cambie,49.254818,-123.114785,8,16
ebc551adb0fc1a684f4080e4954a9ba4,2nd & Commercial,49.268616,-123.069908,7,15
ee620d77724c8993b0d366e7ec655b64,Wesbrook Village - Berton & Shrum,49.25478,-123.23621,21,6
efa947b901a2cf85b58320b3ad26a2fe,Chilco & Robson,49.293257,-123.138563,12,7
